SMILES,LIBRARY,ANTIBIOTIC_ACTIVITY
CN(C)[C@H]1[C@@H]2Cc3c(c4cccc(c4c(c3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)O)C,BROAD,0.291202282
C[C@]1(Cn2ccnn2)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O,BROAD,0.530431132
CC(=O)NC[C@@H]1CN(C(=O)O1)c1ccc(c(c1)F)N1CCOCC1,BROAD,0.235805517
CC(=O)OCC1=C2N3[C@H](SC1)[C@H](NC(=O)CCC[C@H](N)C(=O)O[Zn]OC2=O)C3=O,BROAD,0.512685315
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl,BROAD,0.261281058
CC(=O)c1cc(c(s1)Sc1cccc(c1Cl)Cl)[N+](=O)[O-],BROAD,0.254997385
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4cccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O,BROAD,0.485768282
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O)N(C)C,BROAD,0.493942899
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(ccc(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O)Cl,BROAD,0.541175781
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(c(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O)O)NC(=O)CNC(C)(C)C)N(C)C,BROAD,0.383936933
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3[C@H](C(=O)c4c(cccc4C3=C)O)C(=O)[C@]2(O)C(=O)[C@@H](C(=O)N)C1=O,BROAD,0.476174387
CN(C)[C@H]1[C@@H]2C[C@H]3[C@@H](C(=O)c4c(cccc4[C@@]3(C)O)O)C(=O)[C@]2(O)C(=O)[C@@H](C(=O)N)C1=O,BROAD,0.504716144
CN(C)[C@H]1[C@@H]2C[C@H]3[C@H](C(=O)c4c(ccc(c4[C@@]3(C)O)Cl)O)C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O,BROAD,0.548722017
OC[C@H]1CN(C(=O)O1)c1ccc(c(c1)F)OCC1(O)CCN(CC1)c1cc2c(cc1F)C(=O)C(=CN2C1CC1)C(=O)O,BROAD,0.313608614
C[n+]1ccn(n1)C[C@@]1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O,BROAD,0.606769122
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(c(c4C(=O)[C@H]3C(=O)[C@]2(O)C(=O)[C@@H](C(=O)N)C1=O)O)CNCC(C)(C)C)N(C)C,BROAD,0.485328583
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(c3)-c3cccnc3)C(=O)O[C@]12C)OC,BROAD,0.489262815
CO/N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C)c1csc(n1)N,BROAD,0.713435188
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC)C,BROAD,0.675234372
CN(C)[C@H]1[C@@H]2C[C@H]3[C@@H](C(=O)c4c(cccc4[C@@]3(C)O)O)C(=O)[C@]2(O)C(=O)[C@H](C(=O)NCNCCCC[C@H](N)C(=O)O)C1=O,BROAD,0.449217215
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C,BROAD,0.656392835
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2[C@@H](CC2=O)S(=O)(=O)C1(C)C,BROAD,0.598556294
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(=O)O)S[C@H]1CC[S@@](=O)C1,BROAD,0.611022986
CN(C)C(=O)N1CCN(CC1)c1ccc(cn1)-c1noc(n1)C(F)(F)F,BROAD,0.228678053
O[C@@H](CNC(=O)NC1CCOCC1)c1ccc(cc1)C(F)(F)F,BROAD,0.230900676
COc1cccc(c1OC)NC(=O)N1CCC(CC1)c1nnc(o1)C(F)(F)F,BROAD,0.242214862
CN1C(=O)N(CCNC(=O)C(C)(C)Oc2ccc(cc2)Cl)N=C1C(F)(F)F,BROAD,0.202594831
CN1C(=O)N(CCNC(=O)C2(CCOCC2)c2ccccc2)N=C1C(F)(F)F,BROAD,0.233470865
Fc1cccc(c1NC(=O)N1CCO[C@@H](C1)c1cc(cc(c1)Cl)Cl)F,BROAD,0.298276357
CN1CCN(CC1)c1nc(c(c(n1)C)NC(=O)Nc1ccc(c(c1)Cl)F)C,BROAD,0.226739669
Cc1ccc(cc1C)N1C[C@@H](CC1=O)C(=O)NCCn1ccc(n1)C(F)(F)F,BROAD,0.203848652
Fc1cnc(nc1)O[C@H]1CCCN(C1)C(=O)CN1CCN(C1=O)c1ccc(c(c1)F)F,BROAD,0.21257282
FC(F)(F)c1ccc(cn1)C(=O)N1CC(C1)n1cc(nn1)CN1CCCC1=O,BROAD,0.210677286
CNC(=O)c1ccsc1NC(=O)c1ccc(o1)[N+](=O)[O-],BROAD,0.283432332
CC(C)N1C(=S)S/C(=C\c2ccc(o2)[N+](=O)[O-])C1=O,BROAD,0.221710753
CSc1cccc(c1)-c1nnc(o1)NC(=O)c1ccc(s1)Cl,BROAD,0.231124633
FC(F)(F)c1ccc(cc1)NC(=O)N1CCN(CC1)Cc1nnnn1-c1ccccc1,BROAD,0.210833007
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3[C@H](C(=O)c4c(cccc4[C@@]3(C)O)O)C(=O)[C@]2(O)C(=O)[C@H](C(=O)N)C1=O,BROAD,0.486476813
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)[C@H](C(=O)N)C(=O)[C@@]3(O)C(=C2C(=O)c2c(cccc21)O)O,BROAD,0.45956907
OCCN1CC2=C([C@@H](NC(=O)N2)c2ccc(cc2)Cl)C1=O,BROAD,0.203556024
Clc1ccc(cc1)CNC(=O)NCc1nnnn1-c1ccc(cc1)Cl,BROAD,0.268675568
CO[C@H](CN(C)C(=O)C1CC1)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.289890506
[Zn+2].CC[C@@H](C)[C@@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,BROAD,0.307520007
CCC(=O)N[C@H]1CC[C@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)O[C@@H]1CO,BROAD,0.220317488
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(c3)-c3cccnc3)C(=O)O[C@@]12C)OC,BROAD,0.501761074
CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.267549841
CCCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.209474421
OC(=O)C[C@H]1SC(=N/N=C/c2ccc(o2)-c2ccc(c(c2)[N+](=O)[O-])Cl)NC1=O,BROAD,0.24758428
CC(C)OCCCNC(=O)[C@H]1N2[C@@H](SC1(C)C)c1ccccc1C2=O,BROAD,0.229903596
CN1C[C@]2(CCN(C2)C(=O)c2cc3c(nn(c3s2)C)C(F)(F)F)OC1=O,BROAD,0.258810417
COc1ccc(cc1)C(=O)CS[C@H]1N[C@H]2SC[C@@H](C)[C@@H]2C(=O)N1,BROAD,0.283375933
Cc1cc(n(n1)-c1nc(cs1)C(=O)N1CCOC[C@@H](O)C1)C(F)(F)F,BROAD,0.308732438
CON=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)/C=C\c1scnc1C)c1csc(n1)N,BROAD,0.2921279
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(cc(c(c4C(=O)[C@@H]3C(=O)[C@]2(O)C(=C(C(=O)N)C1=O)O)O)NC(=O)CN1CCCC1)F,BROAD,0.355632723
CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]2N)[C@H]1O,BROAD,0.300341897
Nc1nc(cs1)/C(=N\OCC(=O)O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C=C,BROAD,0.603615773
Fc1ccccc1NC(=O)CS[C@H]1CC(=O)N(C1=O)c1cc(cc(c1)Cl)Cl,BROAD,0.247285917
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C\C=C/[C@H](O)[C@H](C)C[C@H](CC(=O)C)[C@H](OC[C@@H]2O[C@H](C)[C@@H](O[C@@]3(C)C[C@](C)(O)[C@@H](OC(=O)CC)[C@@H](C)O3)[C@H]([C@H]2O)N(C)C)[C@H]1C,BROAD,0.529296608
COC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N1CC3=CC(=O)[C@H](C4CC4)[C@H]3[C@@H]1[C@@H](O)Cc1ccccc1)C2=O,BROAD,0.211506004
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@@H]1C(=O)O.C(CNCc1ccccc1)NCc1ccccc1,BROAD,0.379161023
CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,BROAD,0.343853665
O[C@@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)NCC1CC1,BROAD,0.246614386
CCOC(=O)c1cc(c(o1)/N=C/N(C)C)C(O)(C(=O)OC)C(F)(F)F,BROAD,0.210252566
CO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)c1csc(n1)N,BROAD,0.583598757
Cn1nc(c2cc(sc12)C(=O)N1CCOC[C@@H](CO)C1)C(F)(F)F,BROAD,0.218648436
CC1CCN(CC1)[C@H](c1ccc(cc1)Cl)c1nnnn1Cc1ccc(cc1)F,BROAD,0.215956844
O[C@H]1NC(=O)N[C@H]2[C@@H]1S[C@H]1N[C@@H](C[C@@H]([C@H]12)C(F)(F)F)c1ccc(cc1)Cl,BROAD,0.369034683
CCO[C@H]1COC[C@@H]1NC(=O)c1sc2cccc(c2c1Cl)F,BROAD,0.21129241
Cc1cc(on1)NC(=O)CN1C[C@@H](O)C[C@@H]1c1cccc(c1)C(F)(F)F,BROAD,0.207336842
CSc1c(cc(cc1F)NC(=O)N1CCC(CC1)C(=O)N1CCCCC1)F,BROAD,0.262637019
CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,BROAD,0.298054351
Nc1nc(ns1)/C(=N/O)C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)/C=C/1\CCN([C@@H]2CCNC2)C1=O,BROAD,0.514901479
CS(=O)(=O)c1ncc(c(n1)C(=O)Nc1sc2c(c1C(=O)NC[C@H]1CCCO1)CCC2)Cl,BROAD,0.203009924
Clc1ccc(cc1)NC(=O)CS[C@H]1CC(=O)N(C1=O)c1ccc(cc1)Cl,BROAD,0.27346417
[O-][N+](=O)c1ncn(n1)CC(=O)Nc1c(cccc1Cl)Cl,BROAD,0.220618712
[O-][N+](=O)c1ccn(n1)CC(=O)n1cc(cn1)Br,BROAD,0.222619256
CO[C@H](CN(C)C(=O)C1CCOCC1)[C@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.429081017
CO[C@H](CN(C)C(=O)C1CCOCC1)[C@H](C)CN([C@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.426809293
CCC(=O)N[C@H]1CC[C@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)O[C@H]1CO,BROAD,0.222645733
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl,BROAD,0.281002188
CN1CCN(CC1)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BROAD,0.221886236
CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BROAD,0.223993956
CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.209654156
Cc1ccc(cc1NC(=O)CSc1nnc(n1C1CCCCC1)-c1ccccc1F)C(=O)O,BROAD,0.239306996
C[C@@H](Oc1ccccc1)C(=O)N[C@H]1[C@@H]2SC(C)(C)[C@@H](N2C1=O)C(=O)O,BROAD,0.644617288
CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2[C@@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O,BROAD,0.530178976
COCCN1C[C@@H]2CN(C[C@@]2(C1)C(=O)O)C(=O)Cc1ccc(cc1Cl)F,BROAD,0.24331235
Cn1cnc(c1)CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,BROAD,0.364522123
CCNC(=O)N(CCN1[C@@H](SCC1=O)c1ccc(cc1)C(F)(F)F)C(C)C,BROAD,0.223865753
CC(C)N(C)Cc1nnnn1CC(=O)N[C@@H](c1cccnc1)C(F)(F)F,BROAD,0.20283207
CN(C)C(=O)c1nc(oc1C)C1CCN(CC1)C(=O)Nc1cccc(c1)C(F)(F)F,BROAD,0.232072307
CC1(C)S[C@@H]2[C@H](N3C(=O)[C@H](NC3(C)C)c3ccccc3)C(=O)N2[C@H]1C(=O)O,BROAD,0.67466023
OC(=O)c1ccc2c(c1)[C@@H]1[C@H](Cc3ccccc31)[C@H](N2)c1cccc(c1)Cl,BROAD,0.207536007
CSC1=C(SC)SC(=S)S1,BROAD,0.649937913
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C1=O)O)C(=O)c1c(cccc1[C@@]3(C)O)O,BROAD,0.328870243
CCN1C=C(C(=O)O)C(=O)c2cc(c(cc21)NN1[C@@H](SCC1=O)c1ccccc1Cl)F,BROAD,0.50612113
Clc1ccc(cc1)NC(=O)CS[C@H]1CC(=O)N(C1=O)c1cccc(c1)Cl,BROAD,0.280566212
OC(=O)c1ccc(cc1NC(=O)CSc1nnnn1-c1ccccc1)Cl,BROAD,0.234720496
COC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N1CC(=C)[C@@H](/C=C/C=C)[C@@H]1[C@@H](O)Cc1ccccc1)C2=O,BROAD,0.201535649
Cc1cc(no1)C(=O)N1CCN(CC1)c1nc2c(cc(cc2s1)F)F,BROAD,0.200123146
CO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O[C@@H](C)OC(=O)C)COC(=O)N)c1ccco1,BROAD,0.42087672
O[C@@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)N1CCOCC1,BROAD,0.282624293
CC[C@H]1CC2=C([C@@H](O1)c1ccc(cc1)Cl)C(=O)NC(=S)N2,BROAD,0.20706601
Fc1cc(c(c(c1F)F)F)C(=O)N1CCN(CC1)C(=O)[C@H]1CCCO1,BROAD,0.21209423
OC(=O)C[C@H]1SC(=N/N=C/c2ccc(o2)-c2ccc(cc2[N+](=O)[O-])Cl)NC1=O,BROAD,0.253579816
OC(=O)[C@H]1CCCN(C1)c1ccc(c(c1)F)-c1ccc(c(c1)C(=O)O)O,BROAD,0.250393593
CN1CCC[C@]2(CCN(C2)C(=O)Nc2ccc(c(c2)C(F)(F)F)F)C1=O,BROAD,0.20259316
CN(Cc1nncn1C)C(=O)[C@H]1C[C@H](N(C)[C@H]1c1cccc(c1)Cl)C(=O)O,BROAD,0.303555664
O[C@H]1COC[C@@H]2O[C@@H](CC[C@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCc1ccncn1,BROAD,0.324728545
CC[C@@H](C)[C@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]1CN=C(S1)[C@H](N)C(C)C)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,BROAD,0.30816275
CC(C)(C)CN1C[C@@H](O)CN(CC1=O)C(=O)c1cccc(c1)C(F)(F)F,BROAD,0.203448133
Cc1nn(c(c1N1CCN(CC1)C(=O)Nc1ccccc1C(F)(F)F)C)[C@H]1CCS(=O)(=O)C1,BROAD,0.229944555
Fc1cccc(c1NC(=O)N1CCC[C@@H](C1)Oc1ncc(cn1)Cl)F,BROAD,0.233511784
CSc1ccccc1N1C(=O)C[C@@H](Sc2ccccc2C(=O)O)C1=O,BROAD,0.345963835
Cn1nnnc1SCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)[C@@H](OC=O)c1ccccc1)C2=O)C(=O)O,BROAD,0.700274161
CC[C@@H](C)[C@@H](O)[C@@H](C)C(=O)[C@@H](C)/C=C(\C)C[C@@H](C)[C@H]1OC(=O)[C@@H]1CC,BROAD,0.27083541
CO[C@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@@H](C)CO)C(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.425525821
OC[C@@H]1O[C@H](CCNC(=O)CN2CCOCC2)CC[C@H]1NC(=O)Nc1ccc(cc1)C(F)(F)F,BROAD,0.25491135
O[C@@H]1COC[C@H]2O[C@H](CC[C@@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)N1CCCCC1,BROAD,0.228486536
Cn1cnc(c1)CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,BROAD,0.361379663
CN(C)C(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.223908972
CNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.268254774
CC1(C)S[C@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,BROAD,0.696188909
Fc1ccc(cc1Cl)C(=O)N1C[C@H]2ON=C([C@@H]2C1)c1c(cccc1Cl)F,BROAD,0.278085876
CC[C@@H](C)[C@@H](N)C1=NC[C@@H](S1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2cnc[nH]2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC,BROAD,0.288270612
CC(C)(O/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C[n+]1ccccc1)c1csc(n1)N)C(=O)O,BROAD,0.532428041
Clc1ccccc1Cl,BROAD,0.252328525
CC[C@@H]1C[C@@H](n2nc(cc2N1)[C@H]1CCCN1C(=O)CN1C(=O)CNC1=O)C(F)(F)F,BROAD,0.232274631
N[C@@H](C(=O)N[C@H]1[C@H]2CCC(=C(N2C1=O)C(=O)O)Cl)c1ccccc1,BROAD,0.396755823
OC(=O)c1cnn(c1)[C@H]1CCCN(C1)C(=O)Cc1ccc(cc1)OC(F)(F)F,BROAD,0.237202925
Cc1ccc(o1)[C@H]1CS(=O)(=O)CCN1C(=O)Cn1ccc(n1)C(F)(F)F,BROAD,0.22193115
CN(CC(F)(F)F)C(=O)Nc1cc(ccc1F)-n1cnnn1,BROAD,0.201418992
FC(F)(F)Oc1ccc(cc1)CC(=O)N1CC(C1)n1cnnc1C1CCOCC1,BROAD,0.221601646
Clc1cc(cc(c1)[C@H]1CN(CCO1)C(=O)NC1CCOCC1)Cl,BROAD,0.222369825
Fc1ccccc1-c1nnc(s1)[C@H]1CCCN(C1)C(=O)COc1ccc(cc1Cl)Cl,BROAD,0.212482717
CC(C)c1cn(nn1)CC[C@H]1CC[C@H](NC(=O)Nc2cc(cc(c2)Cl)Cl)[C@@H](CO)O1,BROAD,0.227634088
Cn1cnc(c1)CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(cc2)C(F)(F)F)O1,BROAD,0.368180463
CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.22051535
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1cc(cc(c1)Cl)Cl)CC(=O)NCC1CCCCC1,BROAD,0.225105861
CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.227275693
CN1CCN(CC1)C(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2cc(cc(c2)Cl)Cl)O1,BROAD,0.234056043
C/C(=N\OC(=O)c1cc(c(cc1Cl)F)F)Cn1nnc2ccccc12,BROAD,0.226448565
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,BROAD,0.290544796
CCN1CCn2c(nc(c2C1=O)C(=O)N1CCO[C@@H](C1)C(F)(F)F)C,BROAD,0.209966866
CSc1cccc(c1)[C@@H](N[C@H]1CCNC1=O)c1ccc(cc1F)F,BROAD,0.228045325
CC1(C)Oc2ccc(cc2[C@@H]2O[C@@H]3CCN(C[C@@H]3C[C@H]21)CC(=O)Nc1ccccc1C(=O)O)Cl,BROAD,0.268666539
CC[C@@H]1C[C@@H](n2nc(cc2N1)C(=O)N1CCC[C@@H](CN(C)C)C1)C(F)(F)F,BROAD,0.200118239
O[C@H]1C[C@@H](N(C1)C(=O)Cn1cnnn1)c1ccccc1C(F)(F)F,BROAD,0.229000066
CC[C@@H](CO)NC(=O)N[C@H]1CCN(C1)c1ccccc1C(F)(F)F,BROAD,0.212301447
Fc1ccc(c(c1)NC(=O)N[C@H]1CCN(C1)c1cc(cnn1)N1CCCC1)F,BROAD,0.217490777
CN[C@@H](C)[C@@H]1CC[C@@H](N)[C@H](O1)O[C@H]1[C@@H](N)C[C@@H](N)[C@H](O[C@H]2OC[C@](C)(O)[C@H](NC)[C@H]2O)[C@H]1O,BROAD,0.318319282
CSc1ncccc1C(=O)N1CCC(CC1)N1N=C(N(C)C1=O)C(F)(F)F,BROAD,0.223081605
OC(=O)C1CCC(CC1)CN1C(=Nc2ccsc2C1=O)SCc1ccccc1Cl,BROAD,0.243543623
CO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C[N+]1(C)CCCC1)c1csc(n1)N,BROAD,0.611976048
C[C@@H](Oc1ccc(cc1Cl)Cl)C(=O)Nc1cc(ccc1C(=O)O)Cl,BROAD,0.314752949
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCCc1ccncc1,BROAD,0.299112111
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(c(c1)Cl)Cl)CC(=O)NCc1ccc(cc1)F,BROAD,0.223374824
O[C@H]1COC[C@H]2O[C@@H](CC[C@@H]2N(C1)C(=O)Nc1ccc(cc1)C(F)(F)F)CC(=O)NCC1CC1,BROAD,0.261411387
CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(c(c2)Cl)Cl)O1,BROAD,0.266014335
CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(cc2)C(F)(F)F)O1,BROAD,0.211387015
NCc1ccccc1CC(=O)N[C@@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1CC(=O)O,BROAD,0.624073526
OC(=O)CSC1=N/C(=N\c2ccc(cc2)Cl)C2(CCCCC2)N1c1cccc(c1)C(=O)O,BROAD,0.253066275
CN(CCO)[C@H]1CN(Cc2cn(nn2)Cc2ccccc2C(F)(F)F)S(=O)(=O)C1,BROAD,0.211554628
COc1ccc(cc1/C=N/Nc1ccc(c(c1)C(=O)O)Cl)Br,BROAD,0.204043529
CN1C(=C(C(=O)CSc2nnnn2-c2ccc(cc2)Cl)C(=O)N(C)C1=O)N,BROAD,0.208709561
CO/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1nnnn1C)c1csc(n1)N,BROAD,0.720545128
